,Unnamed: 0,Name,Market Price,date
460,2,Spirit (002) // Spirit (012) Double-sided Token,$0.81,2023-11-22
461,2,Spirit (002) // Treasure (017) Double Sided Token,$0.20,2023-11-22
462,2,Spirit Token (002),$0.08,2023-11-22
463,2,Spirit Token (009),$0.06,2023-11-22
464,2,Spirit Token (011),$0.14,2023-11-22
465,2,Spirit Token (012),$0.41,2023-11-22
466,2,Spirit-Sister's Call,$0.20,2023-11-22
467,2,Spirit-Sister's Call (Extended Art),$0.42,2023-11-22
468,2,Spirit-Sister's Call (Showcase),$0.32,2023-11-22
469,2,Spirited Companion,$0.38,2023-11-22
470,2,Spring-Leaf Avenger,$0.12,2023-11-22
471,2,Spring-Leaf Avenger (Extended Art),$0.22,2023-11-22
472,2,Spring-Leaf Avenger (Showcase),$0.19,2023-11-22
473,2,Storyweave,$0.03,2023-11-22
474,2,Suit Up,$0.02,2023-11-22
475,2,Sunblade Samurai,$0.01,2023-11-22
476,2,Sunblade Samurai (Showcase),$0.02,2023-11-22
477,2,Surgehacker Mech,$0.07,2023-11-22
478,2,Surgehacker Mech (Extended Art),$0.15,2023-11-22
479,2,Surgehacker Mech (Showcase),$0.23,2023-11-22
480,2,Swamp (287),$0.19,2023-11-22
481,2,Swamp (288),$0.31,2023-11-22
482,2,Swamp (297) - JP Full Art,$2.13,2023-11-22
483,2,Swamp (298) - JP Full Art,$3.01,2023-11-22
484,2,Swiftwater Cliffs,$0.06,2023-11-22
485,2,"Takenuma, Abandoned Mire",$7.27,2023-11-22
486,2,"Takenuma, Abandoned Mire (Borderless)",$11.09,2023-11-22
487,2,"Takenuma, Abandoned Mire (Extended Art)",$7.42,2023-11-22
488,2,Tales of Master Seshiro,$0.03,2023-11-22
489,2,"Tameshi, Reality Architect",$0.15,2023-11-22
490,2,"Tameshi, Reality Architect (Extended Art)",$0.27,2023-11-22
491,2,"Tameshi, Reality Architect (Showcase)",$0.32,2023-11-22
492,2,Tamiyo's Compleation,$0.03,2023-11-22
493,2,Tamiyo's Notebook Token,$0.45,2023-11-22
494,2,Tamiyo's Safekeeping,$0.76,2023-11-22
495,2,"Tamiyo, Compleated Sage",$0.85,2023-11-22
496,2,"Tamiyo, Compleated Sage (Borderless)",$2.46,2023-11-22
497,2,"Tamiyo, Compleated Sage (Phyrexian)",$1.26,2023-11-22
498,2,"Tamiyo, Compleated Sage (Phyrexian) (Foil Etched)",$7.58,2023-11-22
499,2,"Tatsunari, Toad Rider",$0.13,2023-11-22
500,2,"Tatsunari, Toad Rider (Extended Art)",$0.22,2023-11-22
501,2,"Tatsunari, Toad Rider (Showcase)",$0.41,2023-11-22
502,2,Teachings of the Kirin,$0.14,2023-11-22
503,2,Teachings of the Kirin (Extended Art),$0.12,2023-11-22
504,2,Teachings of the Kirin (Showcase),$0.18,2023-11-22
505,2,Tempered in Solitude,$0.08,2023-11-22
506,2,"Tezzeret, Betrayer of Flesh",$1.34,2023-11-22
507,2,"Tezzeret, Betrayer of Flesh (Borderless)",$2.83,2023-11-22
508,2,"Tezzeret, Betrayer of Flesh (Showcase)",$2.38,2023-11-22
509,2,"Tezzeret, Betrayer of Flesh (Showcase) (Foil Etched)",$6.81,2023-11-22
510,2,The Dragon-Kami Reborn,$0.09,2023-11-22
511,2,The Dragon-Kami Reborn (Extended Art),$0.15,2023-11-22
512,2,The Dragon-Kami Reborn (Showcase),$0.16,2023-11-22
513,2,The Fall of Lord Konda,$0.02,2023-11-22
514,2,The Kami War,$3.34,2023-11-22
515,2,The Kami War (Extended Art),$4.77,2023-11-22
516,2,The Kami War (Showcase),$3.11,2023-11-22
517,2,The Long Reach of Night,$0.04,2023-11-22
518,2,The Modern Age,$0.06,2023-11-22
519,2,The Reality Chip,$2.34,2023-11-22
520,2,The Reality Chip (Extended Art),$3.03,2023-11-22
521,2,The Reality Chip (Showcase),$3.29,2023-11-22
522,2,The Restoration of Eiganjo,$0.90,2023-11-22
523,2,The Restoration of Eiganjo (Extended Art),$0.99,2023-11-22
524,2,The Restoration of Eiganjo (Showcase),$1.27,2023-11-22
525,2,The Shattered States Era,$0.01,2023-11-22
526,2,The Wandering Emperor,$13.77,2023-11-22
527,2,The Wandering Emperor (Borderless),$13.16,2023-11-22
528,2,The Wandering Emperor (Showcase),$48.85,2023-11-22
529,2,The Wandering Emperor (Showcase) (Foil Etched),$141.51,2023-11-22
530,2,Thirst for Knowledge,$0.04,2023-11-22
531,2,Thornwood Falls,$0.05,2023-11-22
532,2,Thousand-Faced Shadow,$0.72,2023-11-22
533,2,Thousand-Faced Shadow (Extended Art),$0.71,2023-11-22
534,2,Thousand-Faced Shadow (Showcase),$2.97,2023-11-22
535,2,Thundering Raiju,$0.23,2023-11-22
536,2,Thundering Raiju (Extended Art),$0.29,2023-11-22
537,2,Thundering Raiju (Showcase),$0.41,2023-11-22
538,2,Thundersteel Colossus,$0.03,2023-11-22
539,2,Touch the Spirit Realm,$0.37,2023-11-22
540,2,Towashi Guide-Bot,$0.04,2023-11-22
541,2,Towashi Songshaper,$0.03,2023-11-22
542,2,Tranquil Cove,$0.05,2023-11-22
543,2,Treasure Token,$0.17,2023-11-22
544,2,Tribute to Horobi,$0.13,2023-11-22
545,2,Tribute to Horobi (Extended Art),$0.21,2023-11-22
546,2,Tribute to Horobi (Showcase),$0.21,2023-11-22
547,2,Twinshot Sniper,$0.04,2023-11-22
548,2,Twisted Embrace,$0.01,2023-11-22
549,2,Uncharted Haven,$0.04,2023-11-22
550,2,Undercity Scrounger,$0.02,2023-11-22
551,2,Unforgiving One,$0.01,2023-11-22
552,2,Unstoppable Ogre,$0.02,2023-11-22
553,2,Upriser Renegade,$0.03,2023-11-22
554,2,Upriser Renegade (Showcase),$0.02,2023-11-22
555,2,Virus Beetle,$0.09,2023-11-22
556,2,Voltage Surge,$0.04,2023-11-22
557,2,Walking Skyscraper,$0.01,2023-11-22
558,2,Wanderer's Intervention,$0.01,2023-11-22
559,2,Weaver of Harmony,$1.79,2023-11-22
560,2,Weaver of Harmony (Extended Art),$1.55,2023-11-22
561,2,Weaver of Harmony (Showcase),$1.84,2023-11-22
562,2,Webspinner Cuff,$0.06,2023-11-22
563,2,When We Were Young,$0.01,2023-11-22
564,2,Wind-Scarred Crag,$0.09,2023-11-22
565,2,You Are Already Dead,$0.06,2023-11-22
